App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current_Ver,Android_Ver
GSPZGTE,PERSONALIZATION,3.8,24198,2.2,1000000.0,Free,0.0,Everyone,Personalization,2014-07-10,1.0,1.6 and up
Route Z,GAME,3.9,24697,16.0,500000.0,Free,0.0,Teen,Action,2015-07-10,1.5,4.0 and up
DXAWZ,GAME,4.3,8537,29.0,100000.0,Free,0.0,Everyone 10+,Action,2015-11-03,0.0,2.3 and up
Ultimate Fighter Z,GAME,4.3,180,24.0,5000.0,Free,0.0,Everyone,Action,2018-07-16,2.0,4.4 and up
TE-BZL,PERSONALIZATION,4.3,29540,4.3,1000000.0,Free,0.0,Everyone,Personalization,2016-06-15,2.0,5.0 and up
Toy Battle Z,FAMILY,4.1,133,48.0,10000.0,Free,0.0,Everyone,Casual,2018-07-23,0.0,4.0 and up
WZLW,PERSONALIZATION,4.2,63699,2.3,5000000.0,Free,0.0,Teen,Personalization,2015-09-21,0.0,2.3 and up
SPI3D-AW,HEALTH_AND_FITNESS,4.9,272172,13.0,10000000.0,Free,0.0,Everyone,Health & Fitness,2018-06-21,0.0,4.2 and up
30 Day Ab Challenge,HEALTH_AND_FITNESS,4.5,1886,7.6,500000.0,Free,0.0,Everyone,Health & Fitness,2016-06-21,0.0,4.0 and up
Angry Birds Blast,FAMILY,4.6,253115,99.0,10000000.0,Free,0.0,Everyone,Puzzle,2018-07-27,0.0,4.4 and up
ab,FAMILY,3.8,10,22.0,1000.0,Free,0.0,Everyone,Casual,2016-10-27,1.0,4.0 and up
UA&CW,HEALTH_AND_FITNESS,4.7,55571,12.0,1000000.0,Free,0.0,Everyone,Health & Fitness,2018-02-21,1.23,4.0 and up
ABE,FAMILY,4.5,384602,88.0,10000000.0,Free,0.0,Everyone,Role Playing,2018-07-30,0.0,5.0 and up
Angry Birds Match,FAMILY,4.7,227401,91.0,5000000.0,Free,0.0,Everyone,Puzzle,2018-07-19,0.0,5.0 and up
ABPBS,FAMILY,4.5,596628,99.0,10000000.0,Free,0.0,Everyone,Casual,2018-08-02,0.0,4.1 and up
AW-BBFWNE,HEALTH_AND_FITNESS,4.8,69279,10.0,10000000.0,Free,0.0,Everyone,Health & Fitness,2018-07-23,0.0,4.2 and up
Angry Birds 2,FAMILY,4.6,3881752,57.0,100000000.0,Free,0.0,Everyone,Casual,2018-07-26,0.0,4.1 and up
AB Repeat Player,VIDEO_PLAYERS,4.3,1628,18.0,100000.0,Free,0.0,Everyone,Video Players & Editors,2018-03-06,0.0,4.4 and up
AC&BWC,HEALTH_AND_FITNESS,4.8,3908,33.0,100000.0,Free,0.0,Everyone,Health & Fitness,2018-07-09,0.0,4.1 and up
AB Mobile App,HEALTH_AND_FITNESS,3.4,2105,8.2,100000.0,Free,0.0,Everyone,Health & Fitness,2017-08-21,0.0,4.0.3 and up
Angry Birds Rio,GAME,4.4,2610328,46.0,100000000.0,Free,0.0,Everyone,Arcade,2018-07-03,0.0,4.1 and up
Angry Birds Epic RPG,FAMILY,4.5,2634605,63.0,10000000.0,Free,0.0,Everyone,Role Playing,2018-07-18,0.0,4.4 and up
A-B repeater,VIDEO_PLAYERS,4.4,32,239.0,5000.0,Free,0.0,Everyone,Video Players & Editors,2018-05-18,1.8,3.0 and up
Angry Birds Friends,GAME,4.2,829753,48.0,50000000.0,Free,0.0,Everyone,Arcade,2018-06-19,0.0,4.1 and up
AB Blast Match 3,FAMILY,4.3,111,48.0,10000.0,Free,0.0,Everyone,Puzzle,2018-06-19,1.13,4.1 and up
AB Click2Shop,SHOPPING,3.8,454,18.0,100000.0,Free,0.0,Everyone,Shopping,2018-06-26,0.0,4.1 and up
MGFK:TT-AM,FAMILY,3.9,2371,8.3,500000.0,Free,0.0,Everyone,Educational;Education,2018-07-27,0.0,4.0.3 and up
AB Crush Match 3,FAMILY,4.3,96,54.0,10000.0,Free,0.0,Everyone,Casual,2017-02-23,1.1,2.3 and up
AB Match,FAMILY,4.2,9,30.0,1000.0,Free,0.0,Everyone,Casual,2018-05-19,0.0,4.1 and up
MGFK:TTT,FAMILY,4.5,630,8.3,10000.0,Paid,1.59,Everyone,Educational;Education,2018-07-27,0.0,4.0.3 and up
7MAW-DAW,HEALTH_AND_FITNESS,4.8,527,23.0,100000.0,Free,0.0,Everyone,Health & Fitness,2018-03-30,2.01,4.1 and up
5 Minute Ab Workouts,HEALTH_AND_FITNESS,4.6,2067,8.4,50000.0,Free,0.0,Everyone,Health & Fitness,2018-05-18,0.0,4.1 and up
Angry Birds Go!,GAME,4.2,3846378,82.0,50000000.0,Free,0.0,Everyone,Racing,2018-05-30,0.0,4.1 and up
AB Screen Recorder,TOOLS,4.2,533,5.0,10000.0,Free,0.0,Everyone,Tools,2017-10-02,2.8,5.0 and up
SPAPE,PHOTOGRAPHY,4.0,5967,17.0,1000000.0,Free,0.0,Everyone,Photography,2017-02-02,2.0,3.0 and up
ABSW,GAME,4.3,1218055,45.0,100000000.0,Free,0.0,Everyone,Arcade,2018-05-25,0.0,4.1 and up
3DAC-L,HEALTH_AND_FITNESS,4.8,793,40.0,10000.0,Free,0.0,Everyone,Health & Fitness,2016-09-15,0.0,4.0.3 and up
Ab Workouts,HEALTH_AND_FITNESS,4.1,27501,7.0,1000000.0,Free,0.0,Everyone,Health & Fitness,2018-01-05,0.0,4.0 and up
AW-AG,HEALTH_AND_FITNESS,4.7,21,3.8,1000.0,Free,0.0,Everyone,Health & Fitness,2016-12-31,0.0,4.1 and up
AW-2DFC,HEALTH_AND_FITNESS,4.8,18604,15.0,1000000.0,Free,0.0,Everyone,Health & Fitness,2018-05-02,0.0,4.1 and up
LAWF,HEALTH_AND_FITNESS,4.0,12906,8.5,1000000.0,Free,0.0,Everyone,Health & Fitness,2012-10-08,1.01,2.1 and up
3ACT,HEALTH_AND_FITNESS,3.5,224,371.0,10000.0,Free,0.0,Everyone,Health & Fitness,2014-07-09,0.0,4.1 and up
UARC,TOOLS,3.8,40934,5.2,1000000.0,Free,0.0,Everyone,Tools,2018-07-28,18.0,4.0.3 and up
SAC,TOOLS,3.3,4786,13.0,500000.0,Free,0.0,Everyone,Tools,2018-05-24,0.0,2.2 and up
ACI,GAME,3.7,42529,92.0,500000.0,Paid,1.99,Teen,Action,2016-11-23,0.0,4.1 and up
AC Remote Control,TOOLS,3.3,472,2.0,100000.0,Free,0.0,Everyone,Tools,2017-10-17,1.3,4.1 and up
ACRC,TOOLS,3.4,29854,5.0,1000000.0,Free,0.0,Everyone,Tools,2017-07-19,5.0,2.3 and up
SURF,FAMILY,1.8,3270,1.8,500000.0,Free,0.0,Everyone,Entertainment,2015-08-18,1.0,2.2 and up
ARU,FAMILY,1.6,402,1.7,100000.0,Free,0.0,Everyone,Entertainment,2015-12-11,1.0,2.2 and up
Kenmore Smart AC,LIFESTYLE,1.9,71,24.0,5000.0,Free,0.0,Everyone,Lifestyle,2017-05-08,0.0,4.4 and up
AC WIFI,TOOLS,3.6,41,23.0,10000.0,Free,0.0,Everyone,Tools,2018-06-03,0.0,2.3 and up
AACR,TOOLS,3.4,7816,5.1,1000000.0,Free,0.0,Everyone,Tools,2016-07-30,0.0,3.0 and up
SAC,TOOLS,3.2,409,7.9,50000.0,Free,0.0,Everyone,Tools,2018-05-25,0.0,2.2 and up
CAC,TOOLS,2.5,362,7.8,100000.0,Free,0.0,Everyone,Tools,2018-01-15,673.02018011501,4.0 and up
AC Troubleshooter,TOOLS,4.7,147,4.2,10000.0,Free,0.0,Everyone,Tools,2015-01-08,1.3,3.0 and up
TOSHIBA Smart AC,TOOLS,2.6,60,18.0,10000.0,Free,0.0,Everyone,Tools,2018-08-04,0.0,4.0.3 and up
TISA,TOOLS,2.8,48,3.3,10000.0,Free,0.0,Everyone,Tools,2016-04-21,0.0,4.3 and up
ARCM,TOOLS,3.9,3043,7.7,100000.0,Free,0.0,Everyone,Tools,2017-06-02,1.3,4.0.3 and up
AACT,BOOKS_AND_REFERENCE,4.2,27,3.1,5000.0,Free,0.0,Everyone,Books & Reference,2018-02-07,1.1,4.0 and up
ARFH-NF,TOOLS,3.9,336,27.0,50000.0,Free,0.0,Everyone,Tools,2018-07-30,0.0,4.2 and up
ACM,PRODUCTIVITY,4.0,11,220.0,5000.0,Free,0.0,Everyone,Productivity,2015-11-27,13112015.0,2.3.3 and up
ARFD-NF,TOOLS,3.5,383,26.0,50000.0,Free,0.0,Everyone,Tools,2018-07-30,0.0,4.2 and up
AURC,TOOLS,3.1,3263,3.0,1000000.0,Free,0.0,Everyone,Tools,2017-05-16,1.17,3.0 and up
ARFL-NF,TOOLS,3.7,1041,28.0,100000.0,Free,0.0,Everyone,Tools,2018-07-30,0.0,4.2 and up
PA(A,TOOLS,3.6,126,11.0,10000.0,Free,0.0,Everyone,Tools,2017-06-08,0.0,4.0 and up
LASD,LIFESTYLE,3.4,377,6.1,100000.0,Free,0.0,Everyone,Lifestyle,2017-03-21,0.0,4.0 and up
ARFM-NF,TOOLS,4.0,448,26.0,100000.0,Free,0.0,Everyone,Tools,2018-07-30,0.0,4.2 and up
Ac remote control,TOOLS,3.7,822,5.0,50000.0,Free,0.0,Everyone,Tools,2017-02-27,1.1,2.3 and up
ARC,BUSINESS,1.7,84,2.1,10000.0,Free,0.0,Everyone,Business,2014-10-28,1.0,4.1 and up
RCFAA-UR,PRODUCTIVITY,2.4,166,6.1,10000.0,Free,0.0,Everyone,Productivity,2018-07-28,1.1,4.0.3 and up
ATAR&S,LIFESTYLE,4.3,45,2.2,10000.0,Free,0.0,Everyone,Lifestyle,2017-12-26,0.8,4.1 and up
A-T&NFA,NEWS_AND_MAGAZINES,4.2,23291,14.0,1000000.0,Free,0.0,Everyone 10+,News & Magazines,2018-05-24,0.0,4.1 and up
ARCS,FAMILY,3.3,353,2.3,100000.0,Free,0.0,Everyone,Entertainment,2017-12-04,1.0,4.0.3 and up
MRC-FTSAAM,TOOLS,4.1,114340,28.0,10000000.0,Free,0.0,Everyone,Tools,2018-08-01,0.0,4.2 and up
AcDisplay,PERSONALIZATION,4.1,66473,3.0,1000000.0,Free,0.0,Everyone,Personalization,2015-07-30,0.0,4.1 and up
AC Mobile Control,HOUSE_AND_HOME,3.4,1450,9.7,100000.0,Free,0.0,Everyone,House & Home,2013-11-05,2.4,2.2 and up
AC Remote For LG,TOOLS,3.0,1298,3.4,100000.0,Free,0.0,Everyone,Tools,2018-02-20,1.0,4.0 and up
UARCS,FAMILY,3.0,119,3.9,50000.0,Free,0.0,Everyone,Entertainment,2017-12-22,1.0,4.0 and up
Hi-Smart AC,TOOLS,2.2,32,9.4,1000.0,Free,0.0,Everyone,Tools,2018-04-03,0.0,4.4 and up
ARFS-NF,TOOLS,3.7,332,26.0,50000.0,Free,0.0,Everyone,Tools,2018-07-30,0.0,4.2 and up
ARFS-NF,TOOLS,3.7,566,27.0,100000.0,Free,0.0,Everyone,Tools,2018-07-30,0.0,4.2 and up
Pocket AC,PHOTOGRAPHY,4.8,130,4.4,1000.0,Paid,9.99,Everyone,Photography,2018-06-27,0.0,4.1 and up
ARFC-NF,TOOLS,3.7,163,26.0,10000.0,Free,0.0,Everyone,Tools,2018-07-30,0.0,4.2 and up
A&TDSTB-RCI,TOOLS,3.6,3632,3.2,1000000.0,Free,0.0,Everyone,Tools,2017-11-13,1111.26,4.0.3 and up
ac remote control,TOOLS,3.7,9514,7.0,500000.0,Free,0.0,Everyone,Tools,2018-07-11,7.0,4.0.3 and up
ADP-HT,PRODUCTIVITY,3.8,5107,1.4,500000.0,Free,0.0,Everyone,Productivity,2015-12-28,0.0,2.3 and up
AppBrain Ad Detector,TOOLS,3.7,9221,1.7,1000000.0,Free,0.0,Everyone,Tools,2018-04-12,0.0,4.1 and up
AABFS,TOOLS,4.2,1586,1.5,500000.0,Free,0.0,Everyone,Tools,2017-09-07,0.0,5.0 and up
ABFA,COMMUNICATION,4.1,121113,39.0,10000000.0,Free,0.0,Everyone,Communication,2018-07-11,0.0,4.1 and up
"CB-AB,FD,P",COMMUNICATION,4.6,2265084,6.1,50000000.0,Free,0.0,Everyone,Communication,2018-07-31,0.0,4.0 and up
ACB,TOOLS,4.1,14491,4.3,1000000.0,Free,0.0,Everyone,Tools,2018-02-26,0.0,Varies with device
cronometer (ad free),HEALTH_AND_FITNESS,3.9,1075,8.3,50000.0,Paid,2.99,Everyone,Health & Fitness,2018-07-13,0.0,4.4 and up
Ad Detector,TOOLS,3.8,208,730.0,50000.0,Free,0.0,Everyone,Tools,2014-07-28,1.0,2.3 and up
APFSI-BS,COMMUNICATION,4.0,8769,2.1,1000000.0,Free,0.0,Everyone,Communication,2018-04-05,0.0,5.0 and up
MNWRAF,WEATHER,4.5,3005,26.0,10000.0,Paid,2.99,Everyone,Weather,2018-08-04,0.0,4.0.3 and up
SN-SAN,PRODUCTIVITY,4.6,3362,756.0,50000.0,Free,0.0,Everyone,Productivity,2017-11-21,1.7,4.0 and up
Adblock Fast,PRODUCTIVITY,4.1,9914,3.2,1000000.0,Free,0.0,Everyone,Productivity,2017-05-17,0.0,5.0 and up
FVD Ad-Free,TOOLS,4.4,1774,4.1,10000.0,Paid,1.99,Everyone,Tools,2017-10-05,0.0,3.0 and up
2ACAJD,COMICS,3.7,705,20.0,50000.0,Free,0.0,Teen,Comics,2018-07-19,0.0,4.0.3 and up
Anti Adware,TOOLS,3.9,18751,3.6,1000000.0,Free,0.0,Everyone,Tools,2018-06-19,3.6,4.1 and up
ABT-AB,COMMUNICATION,3.9,107,44.0,10000.0,Free,0.0,Everyone,Communication,2018-01-29,0.0,4.1 and up
W&RP-A,WEATHER,4.5,25243,26.0,100000.0,Paid,2.99,Everyone,Weather,2018-08-01,0.0,4.4 and up
OP(F,GAME,4.5,100,17.0,1000.0,Paid,3.99,Everyone,Adventure,2016-04-07,0.0,4.1 and up
VH(B&NR&SI),TOOLS,4.4,319,1.1,10000.0,Paid,2.99,Everyone,Tools,2018-07-03,0.0,4.4 and up
Google AdSense,PRODUCTIVITY,4.3,52677,2.9,1000000.0,Free,0.0,Everyone,Productivity,2017-12-13,3.3,4.0 and up
ATS,FAMILY,4.5,118,24.0,10000.0,Free,0.0,Everyone,Education,2015-08-20,0.0,4.2 and up
ESR(A,VIDEO_PLAYERS,4.7,8696,14.0,100000.0,Free,0.0,Everyone,Video Players & Editors,2018-06-03,0.0,5.0 and up
BA-L&NA,PRODUCTIVITY,4.7,10672,6.9,100000.0,Free,0.0,Everyone,Productivity,2018-06-23,0.0,4.1 and up
LSABG,BUSINESS,4.1,7,12.0,1000.0,Free,0.0,Everyone,Business,2018-07-17,0.0,4.0 and up
ABR-NR,TOOLS,3.3,999,91.0,100000.0,Free,0.0,Everyone,Tools,2013-12-17,3.2,2.2 and up
WP(F,SOCIAL,4.2,204,9.4,5000.0,Paid,0.99,Everyone,Social,2017-09-25,1.4,4.1 and up
PC2-AF,TOOLS,4.1,6267,1.7,1000000.0,Free,0.0,Everyone,Tools,2016-05-07,2.1,3.2 and up
ART,PRODUCTIVITY,3.4,16,293.0,100.0,Paid,6.49,Everyone,Productivity,2014-05-03,1.0,2.2 and up
SDOAF,GAME,4.9,37302,35.0,500000.0,Free,0.0,Everyone,Card,2017-05-08,0.0,4.1 and up
W-AWMF,WEATHER,4.5,3252,3.8,50000.0,Free,0.0,Everyone,Weather,2017-06-25,0.0,4.1 and up
ARPFA,PRODUCTIVITY,4.1,66,17.0,1000.0,Paid,1.29,Everyone,Productivity,2013-09-25,0.0,2.2 and up
DC:STADC,LIFESTYLE,4.4,317,74.0,50000.0,Free,0.0,Everyone,Lifestyle,2016-12-21,3.0,2.3 and up
Google Ads,BUSINESS,4.3,29331,20.0,5000000.0,Free,0.0,Everyone,Business,2018-07-30,0.0,4.0.3 and up
RCAO,TOOLS,4.4,457,1.1,10000.0,Paid,2.99,Everyone,Tools,2016-07-26,3.0,4.1 and up
EABB,TOOLS,3.4,1555,4.1,100000.0,Free,0.0,Everyone,Tools,2015-09-17,1.4,3.0 and up
Bing Ads,BUSINESS,4.1,1828,13.0,100000.0,Free,0.0,Everyone,Business,2018-07-20,0.0,4.1 and up
MBF(A,FAMILY,4.1,30,14.0,1000.0,Paid,0.99,Everyone,Entertainment,2013-04-25,0.0,Varies with device
Apps Ads Detector,TOOLS,3.5,315,8.3,100000.0,Free,0.0,Everyone,Tools,2018-02-19,25.0,4.0.3 and up
TAF-VUABA,PRODUCTIVITY,3.8,1343,9.0,100000.0,Free,0.0,Everyone,Productivity,2018-03-12,0.0,5.0 and up
ACAF,FAMILY,4.6,20178,9.0,100000.0,Free,0.0,Everyone,Puzzle,2014-05-26,0.0,1.6 and up
Easy Hotspot Ad Free,TOOLS,5.0,2,3.3,10.0,Paid,0.99,Everyone,Tools,2018-07-26,1.05,4.0 and up
A+AJDS&B,SHOPPING,4.2,20476,28.0,1000000.0,Free,0.0,Everyone,Shopping,2018-07-17,0.0,4.4 and up
A-WFEOTS,FAMILY,4.0,29708,19.0,1000000.0,Free,0.0,Teen,Entertainment,2018-07-16,0.0,4.4 and up
Adobe Premiere Clip,VIDEO_PLAYERS,3.9,39495,59.0,5000000.0,Free,0.0,Everyone,Video Players & Editors,2018-06-26,0.0,4.4 and up
SFAE,FAMILY,3.7,464,1.9,50000.0,Free,0.0,Everyone,Education,2014-08-09,1.0,2.3 and up
AE Sudoku,FAMILY,4.3,2171,12.0,100000.0,Free,0.0,Everyone,Puzzle,2015-07-29,0.0,2.2 and up
ESS Mobile for AE,PRODUCTIVITY,1.9,63,1.8,5000.0,Free,0.0,Everyone,Productivity,2016-09-27,0.0,3.0 and up
AJ2IA,GAME,4.2,652,30.0,10000.0,Free,0.0,Everyone,Action,2016-02-24,1.0,2.3 and up
AE Jewels,GAME,4.2,960,18.0,50000.0,Free,0.0,Everyone,Action,2015-08-20,0.0,3.0 and up
ACM:AF,GAME,4.3,30002,29.0,1000000.0,Free,0.0,Teen,Casino,2018-02-08,0.0,4.0.3 and up
AE Roundy POP,FAMILY,4.4,5262,26.0,100000.0,Free,0.0,Everyone,Casual,2016-03-23,0.0,2.3 and up
MF(E,GAME,4.0,41759,12.0,1000000.0,Free,0.0,Everyone,Arcade,2014-01-19,0.0,2.0 and up
MA(E,GAME,4.2,4569,12.0,100000.0,Paid,0.99,Everyone,Arcade,2014-01-19,0.0,2.0 and up
AE Lucky Fishing,GAME,4.3,18277,17.0,1000000.0,Free,0.0,Teen,Arcade,2016-03-14,0.0,2.3 and up
AE Video Poker,GAME,4.0,721,18.0,50000.0,Free,0.0,Teen,Casino,2015-12-31,0.0,2.3 and up
AE Solitaire,GAME,4.3,1776,26.0,50000.0,Free,0.0,Everyone,Card,2018-01-04,0.0,4.0.3 and up
AE Blackjack,GAME,4.0,1417,17.0,100000.0,Free,0.0,Teen,Card,2015-11-27,0.0,2.3 and up
AGBABG,GAME,3.7,8581,12.0,1000000.0,Free,0.0,Everyone,Arcade,2013-12-13,0.0,2.2 and up
AE Order,TOOLS,4.1,19,317.0,1000.0,Free,0.0,Everyone,Tools,2013-11-12,0.0,2.3 and up
TV.AE,FAMILY,3.9,109,7.5,10000.0,Free,0.0,Everyone,Entertainment,2017-09-21,0.0,4.4 and up
AE Garage,AUTO_AND_VEHICLES,4.4,64,66.0,1000.0,Free,0.0,Everyone,Auto & Vehicles,2017-06-27,1.0,4.1 and up
AE Bulletins,BOOKS_AND_REFERENCE,4.5,14,30.0,1000.0,Free,0.0,Everyone,Books & Reference,2018-07-18,0.0,4.0.3 and up
AE GTO Racing,GAME,3.9,6988,35.0,100000.0,Free,0.0,Everyone 10+,Racing,2015-09-24,0.0,Varies with device
AE 3D Moto 3,GAME,3.9,2588,26.0,100000.0,Free,0.0,Everyone 10+,Racing,2014-12-31,0.0,2.3 and up
AE FreeCell,GAME,4.2,358,15.0,10000.0,Free,0.0,Everyone,Card,2014-11-06,0.0,2.3 and up
AE City Jump,GAME,4.5,804,27.0,10000.0,Free,0.0,Everyone,Action,2018-07-18,0.0,4.0 and up
AE Angry Chef,GAME,4.1,533,39.0,10000.0,Free,0.0,Everyone 10+,Action,2014-01-24,1.0,2.1 and up
AAND(,BOOKS_AND_REFERENCE,4.7,263,9.1,10000.0,Free,0.0,Everyone,Books & Reference,2015-01-01,2.0,2.1 and up
F-FVE,VIDEO_PLAYERS,4.4,238459,35.0,10000000.0,Free,0.0,Everyone,Video Players & Editors,2018-06-06,0.0,4.2 and up
EM-A,EVENTS,4.7,120,5.1,10000.0,Free,0.0,Everyone,Events,2018-07-25,2.5,4.0.3 and up
N-CAP,FAMILY,4.7,557,6.7,10000.0,Free,0.0,Everyone,Education,2015-10-09,1.0,2.1 and up
AE Master Moto,GAME,4.0,17876,37.0,1000000.0,Free,0.0,Everyone,Racing,2015-12-10,0.0,2.3 and up
Brica BPRO5 AE,PHOTOGRAPHY,3.9,4726,3.9,500000.0,Free,0.0,Everyone,Photography,2015-06-17,1.0,3.1 and up
AE Air Hockey,SPORTS,3.8,926,7.6,50000.0,Free,0.0,Everyone,Sports,2013-08-01,0.0,2.2 and up
AE Fishing Hunter,GAME,4.4,14,6.6,1000.0,Free,0.0,Everyone,Adventure,2016-03-15,0.0,3.0 and up
AVE-EVF,VIDEO_PLAYERS,4.5,74531,32.0,5000000.0,Free,0.0,Everyone,Video Players & Editors,2018-06-15,0.0,4.3 and up
AE Checkout Plugin,SHOPPING,3.8,208,78.0,10000.0,Free,0.0,Everyone,Shopping,2015-02-11,0.0,2.3 and up
NewTek NDI,PHOTOGRAPHY,3.5,77,1.2,1000.0,Paid,19.99,Everyone,Photography,2016-10-26,1.1,4.1 and up
AfterFocus,PHOTOGRAPHY,4.2,165224,15.0,10000000.0,Free,0.0,Everyone,Photography,2016-07-08,0.0,4.0.3 and up
AF Link,NEWS_AND_MAGAZINES,4.7,210,18.0,10000.0,Free,0.0,Everyone,News & Magazines,2018-05-31,0.0,4.4 and up
AF Hydro,HEALTH_AND_FITNESS,2.0,136,15.0,10000.0,Free,0.0,Everyone,Health & Fitness,2018-05-12,0.0,4.4 and up
GIVPA,FAMILY,4.3,726,19.0,5000.0,Paid,4.99,Everyone,Simulation,2016-12-09,0.0,2.3.3 and up
ACR-F,COMICS,2.8,5,4.1,100.0,Free,0.0,Everyone,Comics,2017-11-10,1.0,4.1 and up
Camera FV-5 Lite,PHOTOGRAPHY,4.0,130063,5.6,10000000.0,Free,0.0,Everyone,Photography,2017-11-10,0.0,4.0 and up
FASHF,FAMILY,3.9,12,3.5,1000.0,Free,0.0,Everyone,Entertainment,2018-06-22,1.0,4.0 and up
CD(RA,MEDICAL,4.2,4559,6.4,100000.0,Free,0.0,Everyone,Medical,2018-07-27,117.0,3.0 and up
DC-AFABP,PHOTOGRAPHY,3.4,30,3.0,10000.0,Free,0.0,Everyone,Photography,2018-04-18,0.0,4.0.3 and up
AF-STROKE (FREE),MEDICAL,4.5,93,924.0,10000.0,Free,0.0,Teen,Medical,2013-01-25,1.1,2.1 and up
H-SMIA,FINANCE,4.7,51,11.0,1000.0,Free,0.0,Everyone,Finance,2018-04-15,0.0,4.1 and up
AppFinder by AppTap,TOOLS,2.0,2221,4.9,5000000.0,Free,0.0,Everyone,Tools,2017-10-03,0.0,5.0 and up
Bazar.af,SHOPPING,4.7,13,1.3,500.0,Free,0.0,Everyone,Shopping,2017-07-07,0.0,4.0 and up
DBCAF,TOOLS,3.3,75,4.7,10000.0,Free,0.0,Everyone,Tools,2018-06-07,1.3,4.0.3 and up
Ariana News AF,NEWS_AND_MAGAZINES,4.1,20,3.1,5000.0,Free,0.0,Everyone,News & Magazines,2017-07-10,1.1,4.0 and up
easyFocus,PHOTOGRAPHY,3.7,3396,266.0,500000.0,Free,0.0,Everyone,Photography,2012-11-28,0.0,2.2 and up
Open Camera,PHOTOGRAPHY,4.3,116769,2.0,10000000.0,Free,0.0,Everyone,Photography,2018-04-23,0.0,4.0.3 and up
BI-DFE,PHOTOGRAPHY,3.9,38055,4.1,5000000.0,Free,0.0,Everyone,Photography,2017-06-16,1.17,4.0 and up
TQMASQK,LIFESTYLE,5.0,7,3.4,1000.0,Free,0.0,Everyone,Lifestyle,2018-06-09,1.4,4.0 and up
Camera Pro,PHOTOGRAPHY,4.1,7479,13.0,1000000.0,Free,0.0,Everyone,Photography,2018-04-16,5.4,4.0 and up
Rоhi.af,NEWS_AND_MAGAZINES,4.8,46,46.0,1000.0,Free,0.0,Everyone,News & Magazines,2017-05-01,0.0,4.1 and up
HC-SS,PHOTOGRAPHY,4.0,26530,3.9,1000000.0,Free,0.0,Everyone,Photography,2018-07-23,0.0,3.2 and up
ADPE:AFE,PHOTOGRAPHY,3.8,6,3.5,1000.0,Free,0.0,Everyone,Photography,2018-02-20,1.6,4.0.3 and up
Gun Strike Shoot,GAME,4.1,94761,17.0,10000000.0,Free,0.0,Teen,Action,2017-02-21,0.0,2.3 and up
AF-LN&V,SPORTS,4.6,152653,17.0,10000000.0,Free,0.0,Everyone,Sports,2018-08-03,0.0,4.1 and up
5FE&FA,BOOKS_AND_REFERENCE,4.1,52312,11.0,5000000.0,Free,0.0,Teen,Books & Reference,2018-05-19,0.0,4.4 and up
KOADW,FAMILY,4.2,306652,64.0,10000000.0,Free,0.0,Everyone 10+,Strategy,2018-07-31,0.0,4.0.3 and up
What's Up,LIFESTYLE,4.1,23453,10.0,1000000.0,Free,0.0,Everyone,Lifestyle,2017-10-26,2.0,4.0 and up
Afterlight,PHOTOGRAPHY,4.3,50893,35.0,1000000.0,Free,0.0,Everyone,Photography,2014-11-20,0.0,4.0.3 and up
B:ABPB&DF,PHOTOGRAPHY,4.3,2215,12.0,500000.0,Free,0.0,Everyone,Photography,2018-07-27,1.12,4.3 and up
Blur,PHOTOGRAPHY,4.0,9013,2.4,1000000.0,Free,0.0,Everyone,Photography,2018-06-18,0.0,4.4 and up
ACPE,COMMUNICATION,4.5,88,3.7,500.0,Paid,4.99,Everyone,Communication,2018-05-18,0.0,4.0.3 and up
Ag PhD Field Guide,BOOKS_AND_REFERENCE,4.1,114,6.3,10000.0,Free,0.0,Everyone,Books & Reference,2015-05-25,2.0,2.3 and up
AG Drive 3D,GAME,3.8,164,22.0,10000.0,Free,0.0,Everyone,Adventure,2015-03-20,0.0,2.3.3 and up
ACLE,COMMUNICATION,4.5,185,3.7,5000.0,Free,0.0,Everyone,Communication,2018-05-18,0.0,4.0.3 and up
Trimble Ag Mobile,PRODUCTIVITY,4.1,85,44.0,10000.0,Free,0.0,Everyone,Productivity,2018-08-02,0.0,4.1 and up
Ag PhD Deficiencies,BOOKS_AND_REFERENCE,3.9,20,9.7,10000.0,Free,0.0,Everyone,Books & Reference,2016-06-21,1.0,4.0.3 and up
AG Screen Recorder,TOOLS,3.7,7,2.7,1000.0,Free,0.0,Everyone,Tools,2018-04-03,3.0,5.0 and up
ASSM,FAMILY,4.5,623,47.0,5000.0,Paid,0.99,Everyone,Simulation,2018-06-02,0.0,4.1 and up
ASSL,FAMILY,4.4,6738,56.0,100000.0,Free,0.0,Everyone,Simulation,2018-06-08,0.0,4.1 and up
EZ Ag Mobile,FINANCE,3.4,19,24.0,5000.0,Free,0.0,Everyone,Finance,2017-08-12,0.0,3.0 and up
Ag PhD Soils,PRODUCTIVITY,2.3,3,16.0,1000.0,Free,0.0,Everyone,Productivity,2018-07-16,0.0,4.4 and up
All States Ag Parts,SHOPPING,4.7,68,6.5,10000.0,Free,0.0,Everyone,Shopping,2018-01-25,0.0,5.0 and up
VARFC,GAME,3.4,13,27.0,1000.0,Free,0.0,Everyone,Racing,2016-09-29,1.1,4.1 and up
Safe Ag Systems™,BUSINESS,4.7,3,36.0,100.0,Free,0.0,Everyone,Business,2018-07-22,0.0,4.0.3 and up
